#OTU ID	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-8NMP-8P	B-SVH1-Q1	B-SVH13-Q13	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH9-Q9	B-VEN-B12	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-H11	Taxonomy
OTU1371	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	SS|0.9900|JQ425407|SH1016454.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremaceae,g:Papiliotrema,s:Papiliotrema rajasthanensis
OTU1373	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1374	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|0.8200|MW286506|SH0849712.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Distoseptisporales,f:Distoseptisporaceae,g:Distoseptispora
OTU1375	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Limonomyces,s:Limonomyces roseipellis
OTU1376	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JF718692|SH0740345.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae
OTU1377	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MW554012|SH1029810.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Agaricus
OTU1378	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1379	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Neomassarinaceae,g:Neomassarina,s:Neomassarina thailandica
OTU1380	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	SS|0.8000|KX279858|SH0949598.10FU;k:Fungi
OTU1381	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Trichomonascaceae,g:Sugiyamaella,s:Sugiyamaella smithiae
OTU1383	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae
OTU1384	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1385	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|MG548644|SH0814651.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium,s:Ceratobasidium niltonsouzanum
OTU1386	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1387	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1389	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JN943336|SH0962880.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1390	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8500|KU581919|SH0851407.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae
OTU1391	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|MF687855|SH0816541.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Mycobernardia
OTU1392	0	0	0	0	0	0	0	0	18	11	7	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1393	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8500|UDB06459020|SH0901283.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces,s:Talaromyces albobiverticillius
OTU1394	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|LC769427|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
OTU1396	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1397	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	SS|0.9600|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1398	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota
OTU1399	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|0.9200|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Bulleribasidium,s:Bulleribasidium oberjochense
OTU1400	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1401	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1402	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1403	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|KR779914|SH0798246.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida saopaulonensis
OTU1404	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1405	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|HQ655817|SH0916816.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae
OTU1406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KT377471|SH0730979.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
OTU1407	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Hysteriales,f:Hysteriaceae,g:Rhytidhysteron
OTU1409	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	SS|0.9900|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia
OTU1410	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OP761876|SH0762705.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales
OTU1411	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pyrenochaetopsidaceae,g:Pyrenochaetopsis,s:Pyrenochaetopsis indica
OTU1412	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OR690639|SH0731064.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1413	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella
OTU1414	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU1415	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	SS|0.9600|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pyrenochaetopsidaceae,g:Pyrenochaetopsis
OTU1417	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|77.1|KY587313|SH0731501.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium oxysporum
OTU1418	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Flabellascoma
OTU1419	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	SS|0.9900|JX862206|SH1027543.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae
OTU1421	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KX279858|SH0949598.10FU;k:Fungi,p:Rozellomycota
OTU1422	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KU581919|SH0851407.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1423	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8600|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU1424	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
OTU1425	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1426	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratoramularia,s:Teratoramularia infinita
OTU1427	0	0	0	1	0	0	0	0	120	76	353	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus
OTU1428	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|MH381811|SH1007266.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales,f:Apiosporaceae,g:Nigrospora
OTU1429	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae
OTU1430	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|KX515612|SH1026237.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Filobasidium,s:Filobasidium globosum
OTU1431	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	SS|1.0000|KM041970|SH0964304.10FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae
OTU1432	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1433	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidina,s:Bacidina terricola
OTU1434	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Candolleomyces,s:Candolleomyces cacao
OTU1435	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|OP320882|SH0940299.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Auxarthron,s:Auxarthron filamentosum
OTU1436	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	SS|0.9600|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Radulidium
OTU1437	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|0.9100|JX387575|SH0943087.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1438	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	SS|1.0000|UDB0411168|SH1042699.10FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella
OTU1439	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	SS|0.9600|None;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma,s:Microbotryozyma collariae
OTU1441	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8800|KU872835|SH1039655.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales,f:Amphisphaeriaceae,g:Funiliomyces,s:Funiliomyces biseptatus
OTU1442	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Dissoconiaceae,g:Dissoconium
OTU1443	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1446	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1448	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1449	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1450	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	SS|1.0000|JX232272|SH0953267.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora oxyspora
OTU1452	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|0.8900|KC595293|SH0843600.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Paracylindrocarpon,s:Paracylindrocarpon aloicola
OTU1453	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9200|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes
OTU1455	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1456	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Glomeromycota
OTU1457	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OQ708873|SH0736260.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Dactylonectria,s:Dactylonectria anthuriicola
OTU1458	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium,s:Chrysosporium pallidum
OTU1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Archaeorhizomycetes,o:Archaeorhizomycetales,f:Archaeorhizomycetaceae
OTU1460	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1462	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Neoschizotheciaceae,g:Cercophora,s:Cercophora fici
OTU1463	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	SS|0.9000|None;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella
OTU1464	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Rickenellaceae,g:Resinicium,s:Resinicium mutabile
OTU1466	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	SS|0.9700|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Macroconia,s:Macroconia gigas
OTU1467	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Kockovaella
OTU1468	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1469	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Amaurodon
OTU1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	SS|1.0000|None;k:Fungi
OTU1471	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|0.9400|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1472	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|0.8400|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
OTU1473	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Marasmiaceae,g:Chaetocalathus,s:Chaetocalathus liliputianus
OTU1474	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8400|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Kockovaella
OTU1476	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|KJ411618|SH1039416.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Cainiaceae,g:Endocalyx,s:Endocalyx ptychospermatis
OTU1477	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Trichosporonales,f:Trichosporonaceae,g:Apiotrichum
OTU1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	SS|1.0000|KU581919|SH0851407.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Lapidomyces,s:Lapidomyces aloidendricola
OTU1479	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|MW537736|SH0840318.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1480	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9100|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Oliveoniaceae,g:Oliveonia
OTU1481	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Microascus
OTU1482	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OQ581866|SH0970166.10FU;k:Fungi
OTU1483	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	2	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Diutina,s:Diutina catenulata
OTU1486	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	SS|0.8700|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU1487	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1488	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1490	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae
OTU1492	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales
OTU1493	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	SS|1.0000|KT367810|SH0901165.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces
OTU1494	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	SS|0.9500|KY934060|SH0855393.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae
OTU1496	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KP975458|SH0872912.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum
OTU1497	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1498	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1499	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	SS|0.9300|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus penicillioides
OTU1500	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1501	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KU581842|SH1000515.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Penidiella
OTU1502	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1503	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JN847503|SH0759684.10FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Scytalidium
OTU1504	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	SS|0.9700|KC595284|SH0744021.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1505	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1506	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae
OTU1509	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	SS|0.8400|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU1510	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	GS|70.7|KU534793|SH0849013.10FU;k:Fungi,p:Rozellomycota
OTU1511	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	GS|98.8|KT207288|SH0972320.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Cercosporella,s:Cercosporella tinosporae
OTU1512	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1513	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|OM169270|SH0911324.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales,f:Castanediellaceae,g:Castanediella,s:Castanediella cagnizarii
OTU1514	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8300|KY566170|SH0970155.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium protoensiforme
OTU1515	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1516	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|MZ375486|SH0863783.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Nakaseomyces
OTU1517	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|0.9800|MZ931296|SH0814449.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Thanatephorus
OTU1518	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1519	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|MN497403|SH0898310.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1520	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
OTU1521	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1524	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
OTU1525	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleraceae,g:Fonsecazyma,s:Fonsecazyma mujuensis
OTU1526	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	SS|1.0000|UDB02772111|SH0976965.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae
