#OTU ID	B-10PP-10PP	B-10PSH-10P	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-1CCP-1C	B-4MIH-4M	B-4MMP-4P	B-4MNIP-4I	B-5TAP-F8	B-6PEH-6	B-6PEP-6P	B-8NMH-8H	B-8NMP-8P	B-SVH1-Q1	B-SVH10-Q10	B-SVH11-Q11	B-SVH12-Q12	B-SVH14-Q14	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH5-Q5	B-SVH6-Q6	B-SVH7-Q7	B-SVH8-Q8	B-VEN-B12	B-VEN-C10	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-F11	B-VEN-G10	B-VEN-H11
ASV299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	7	0	0	0	0	0	0
ASV3	15	0	1	44	6	0	6	0	114	8	5	0	2	10	13	6	3	0	7	9	5	2	4	54	340	2	49	6	25316	4	0	188137	0	7	3
ASV30	2	0	0	0	0	0	0	0	0	7265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV300	0	3	1	0	0	0	0	9	2	1	15	0	0	6	0	1	0	0	1	0	3	0	0	3	11	0	3	94	12	0	0	0	0	21	1
ASV301	2	0	1	3	53	0	0	0	58	48	9	0	1	0	0	0	0	0	1	4	0	0	0	55	41	0	1	0	9	1	0	11	0	0	0
ASV302	0	0	0	0	0	0	0	82	0	0	3	0	0	0	0	0	1	0	0	79	12	0	3	3	1	0	5	1	0	0	0	0	0	0	0
ASV303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	1	0	0	0
ASV304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	149	0	0
ASV305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	143	1	0	0	0	0	3	0
ASV306	9	0	0	0	4	0	6	0	8	12	4	0	2	1	0	0	0	0	0	2	6	0	9	7	6	1	4	3	0	5	0	12	2	10	2
ASV307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	157	0	0	0
ASV308	13	0	0	0	5	2	8	0	3	12	7	0	1	0	0	0	2	0	0	4	3	0	4	8	14	0	7	4	4	0	0	16	3	0	5
ASV309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	140	0
ASV31	1	0	0	0	8754	0	14	1	7	0	0	0	0	0	0	0	1	0	0	0	1	0	4	11	24	0	3	0	0	0	0	4	0	79	2
ASV310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	2	0
ASV311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	154	0	0	0
ASV312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	133	3	0	1	0	0	0
ASV313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	1
ASV314	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	141	0	0	0	0	0
ASV315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	14	0	10	1
ASV316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	4	0	0	0	0	1	0
ASV317	30	0	0	5	8	5	12	0	14	11	13	0	5	0	0	3	1	0	0	14	5	0	13	8	20	1	5	10	42	2	2	36	1	7	6
ASV318	0	0	0	0	133	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV319	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	112	10	0	0	0	0	0	0
ASV32	10	0	0	0	0	0	2042	1	422	75	1	0	2672	4	0	4	1	0	14	0	50	5	404	51	268	8	109	0	0	0	0	3	0	3	0
ASV320	0	0	1	0	374	0	30	0	403	0	7	0	73	0	0	8	3	0	2	3	26	4	16	468	774	5	12	0	0	0	0	2	0	3	0
ASV321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0
ASV322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0
ASV323	0	1	0	0	0	0	0	0	35	2	12	0	6	7	0	0	0	0	19	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0
ASV324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	24	0	107	0
ASV325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0
ASV326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182
ASV327	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	4	0	51	0	0	0
ASV328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0
ASV329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	183	0
ASV33	21	0	2	1	0	1	0	0	396	32	0	0	33	3	41	8	1	0	46	67	17	3	0	50	306	8	12	0	1199	0	44	3201	0	0	0
ASV330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0
ASV331	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0
ASV332	1	0	0	0	0	0	0	0	10	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	13	7	3	0	0	0	0
ASV333	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	18	0	2	0	0	0
ASV334	0	0	0	0	29	80	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
ASV335	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0
ASV337	0	0	2	0	0	0	30	0	105	0	0	0	6	0	0	2	1	0	0	0	8	4	5	157	194	1	14	4	0	0	0	0	0	0	139
ASV338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	109	0	0
ASV339	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	104	0
ASV34	0	0	0	0	5783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	40	7
ASV340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	110	0	0	0	0	0	0	39
ASV341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0
ASV342	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	8	101	0	0	4	0	0	0
ASV343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0
ASV344	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	90	1	0	0	2	0	0	5	0	0	0
ASV345	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	21	0	0	114	0	0	0
ASV346	0	0	0	0	133	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV347	0	0	0	0	0	0	0	0	12	0	43	0	1	0	0	0	0	0	0	46	117	4	52	6	14	5	15	3	0	3	0	0	0	0	0
ASV348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	99	0
ASV349	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	20	0	28	0
ASV35	55	0	0	0	3059	3070	1	0	3	131	1	0	3	24	22	0	0	0	0	0	0	0	0	4	7	0	0	0	11	0	0	10	1	0	0
ASV350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0
ASV351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	98	0	0
ASV352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	97	0
ASV353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	20	0	0	0
ASV354	2	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	21	0	0	0	0	0
ASV355	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	93	0	2	0	0	0	0	0
ASV356	5	0	0	0	0	0	1	0	0	126	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV357	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	3	0	5	141
ASV358	0	0	1	0	0	0	1	0	19	1	0	0	0	0	0	3	0	0	4	5	1	0	0	0	62	0	2	0	95	0	0	139	0	0	0
ASV359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	3	0	8	0	0	0
ASV36	111	0	11	4	1	1	1	0	668	179	1	0	1	738	396	24	10	1	134	154	222	38	8	891	1519	2	131	0	176	1	0	518	0	1	1
ASV360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	93	0	0	0
ASV361	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0
ASV362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0
ASV363	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	86	0	0	1	0	1	0
ASV364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0
ASV365	0	0	0	0	0	0	0	0	85	0	0	0	0	0	1	2	0	0	3	0	0	1	0	0	2	0	0	0	11	0	0	11	0	0	0
ASV366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0
ASV367	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	80	0	0	4	0	0	0
ASV368	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
ASV369	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0
ASV37	1	0	0	0	0	0	1	1	1	2	3790	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	1	0	0	771	0	1	0	2	0
ASV370	0	0	0	0	71	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV371	0	0	0	0	37	1	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV372	116	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV373	0	0	0	0	85	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV374	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	3	0	0	0	0	0
ASV375	0	0	0	0	0	0	0	4	8	1	186	0	0	0	0	0	0	0	0	29	130	4	5	6	20	5	17	21	0	23	0	0	0	0	0
ASV376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	82	0	0	0
ASV377	100	0	0	57	1	0	1	0	11	9	33	0	21	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	7	0	8	1
ASV378	0	0	0	0	76	1	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV379	0	0	0	0	0	0	0	1	0	80	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV38	0	0	0	0	32	0	14	0	21	0	0	0	1	0	0	0	0	0	0	0	4	0	0	57	140	0	0	0	0	0	0	405	0	4585	6
ASV380	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	81	0	0	0	0	0	0	0	0	0	0
ASV381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0
ASV382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	78	0	0
ASV383	0	0	0	0	101	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ASV384	0	0	0	0	5	27	0	0	4	3	2	0	0	5	0	0	0	0	0	0	0	0	2	5	2	0	0	0	24	9	0	9	0	1	0
ASV385	6	0	0	0	6	1	3	0	5	5	7	0	1	0	0	0	0	0	0	3	2	1	6	7	11	0	9	3	2	3	0	16	2	2	1
ASV386	0	0	0	0	0	0	0	0	2	0	29	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
ASV387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0
ASV388	17	0	0	2	0	0	0	0	0	9	0	0	0	11	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0
ASV39	0	0	0	0	11	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	1	3	0	0	0	278	1	4171	4
ASV391	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0
ASV393	0	0	0	0	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	7	0	2	0	0	0	11	0	0	0	0	0	0
ASV394	1	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	72	0	192	4
ASV395	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
ASV396	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0
ASV397	0	0	0	0	63	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV398	0	0	0	0	0	0	0	0	71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	129	0	0	0
ASV399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0
ASV4	185009	266	0	2	3	0	3	0	4	54	6	0	1	0	0	0	0	0	0	4	2	1	5	2	8	1	4	2	1	1	0	18	1	1	1
ASV40	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	358	0	4851	0
ASV400	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	70	0	1	0	0
ASV401	0	0	0	0	92	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	10	0	0	0	0	0
ASV403	0	0	0	5	0	0	0	0	83	0	0	0	0	0	0	1	2	0	8	5	0	0	0	13	25	1	0	0	1	0	0	0	0	0	0
ASV404	9	0	0	0	4	0	7	0	2	4	3	0	1	0	0	1	0	0	0	3	1	0	6	4	9	0	7	5	4	1	0	15	1	1	4
ASV405	0	0	0	0	0	0	0	0	0	1	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
ASV407	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV408	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	16	0	0	0	0	0
ASV409	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	67	0	0	0
ASV41	35	0	0	0	85	2	64	0	2	3706	77	0	3	17	19	0	0	0	0	0	0	0	0	1	10	0	0	0	25	2	0	228	0	14	0
ASV410	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV411	0	0	0	0	57	0	0	1	10	0	0	0	0	1	0	2	0	0	1	0	0	0	7	12	47	1	2	0	0	0	0	0	0	0	0
ASV412	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	40	0	0	0
ASV413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	27	0	10	0
ASV414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	7	0	0	0
ASV415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0
ASV416	8	1	0	0	7	1	4	0	2	3	3	0	3	0	0	0	0	0	1	2	0	0	6	7	3	0	1	7	3	1	0	6	1	0	2
ASV417	5	0	1	1	1	0	7	0	6	2	5	0	1	2	0	0	0	0	0	3	1	0	0	3	3	4	4	4	3	6	0	5	1	3	4
ASV418	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV419	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	5	0	0	0	0	0	0	39	20	0	0	0	0	0	0	0	0	0	0
ASV42	0	0	6	0	5	0	0	18	251	0	157	0	9	43	6	67	0	0	3	35	4	0	4	26	204	1	10	2862	62	10	0	28	0	9	2
ASV420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	62	0	0	0	1	0	0
ASV421	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	66	0	0	0
ASV422	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV423	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	56	2	0	0	0	0	0
ASV424	5	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	18	54	0	0	0	0	0	0	0	0	0	0
ASV425	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	62	0	0	0	0	0	5	178
ASV426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
ASV427	6	0	0	0	1	0	4	0	4	7	0	0	0	0	0	0	0	0	1	2	1	0	2	5	8	0	2	3	0	1	0	8	3	4	1
ASV428	0	0	0	0	54	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV429	1	0	0	0	0	0	4	0	0	8	2	0	0	0	0	0	0	0	1	2	1	0	5	7	3	0	1	4	1	0	0	8	0	4	0
ASV43	15	0	5	0	55	0	66	0	554	2	4	0	69	0	0	8	19	0	9	3	578	91	1097	2086	582	6	545	0	0	3	0	7	0	12	0
ASV430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0
ASV431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
ASV432	6	0	0	63	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV433	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV434	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	33	0	1	0	0	0
ASV435	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	3	0	0	0	0	0
ASV436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	6	0	0	0
ASV437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0
ASV438	5	0	0	0	0	0	1	0	2	2	7	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0	1	0	6	1	0	3	0	2	0
ASV439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
ASV44	0	0	3	0	0	0	35	0	1290	0	0	0	8	0	0	1	1	0	10	5	6	0	55	38	359	83	2601	0	0	1	0	0	0	4	1
ASV440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	11	0	11	0	0	0
ASV441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
ASV442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
ASV443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
ASV444	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	30	0
ASV445	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0
ASV447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0
ASV448	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV449	0	0	0	0	0	0	0	0	12	4	0	0	0	4	0	0	0	0	9	0	0	0	0	2	32	0	0	0	6	0	0	0	0	0	0
ASV45	0	0	0	0	0	0	333	213	20	31	0	0	0	0	0	0	97	0	0	46	38	1	482	836	1906	5	46	1	0	0	0	0	0	0	0
ASV450	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	8	0	0	0	0	0
ASV451	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	18	0	1	0	0	0
ASV453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
ASV454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	130	0
ASV455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
ASV456	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	51	0	0	0	0	0	0	0
ASV457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
ASV458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0
ASV459	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	1	1	0	0	2	3	0	1	0	18	0	0	0	0	1	0
ASV46	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	358	0	3468	0
ASV460	0	0	0	0	1	0	0	0	2	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	2	0	0	0	37	0	0	0	0	1	0
ASV461	0	0	0	0	0	0	0	0	3	0	76	0	0	0	0	0	0	0	0	18	1	0	4	1	4	0	1	7	0	15	50	0	0	1	0
ASV462	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0
